City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Sao Filipe,CV,2022-09-22 01:33:13,14.8961,-24.4956,77.99,79,69,6.78
295,Ozernovskiy,RU,2022-09-22 01:33:13,51.5,156.5167,51.13,78,1,17.69
296,Metro,ID,2022-09-22 01:33:14,-5.1131,105.3067,81.46,73,96,3.38
297,Isangel,VU,2022-09-22 01:33:14,-19.55,169.2667,79.68,73,8,8.88
298,Westport,US,2022-09-22 01:29:21,41.1415,-73.3579,71.74,86,0,11.5
299,Srednekolymsk,RU,2022-09-22 01:33:14,67.45,153.6833,39.24,79,100,6.64
300,Cuamba,MZ,2022-09-22 01:29:06,-14.8031,36.5372,70.48,63,5,7.74
301,Karpogory,RU,2022-09-22 01:33:15,64.0019,44.4451,34.68,96,25,4.05
302,Russell,US,2022-09-22 01:33:15,32.3502,-85.1999,82.0,88,0,0.0
303,Lorengau,PG,2022-09-22 01:33:16,-2.0226,147.2712,85.46,63,25,3.06
304,Ocampo,MX,2022-09-22 01:33:16,21.65,-101.5,57.15,66,71,11.52
305,Doctor Arroyo,MX,2022-09-22 01:33:16,23.6667,-100.1833,66.45,67,9,3.96
306,Husavik,IS,2022-09-22 01:33:17,66.0449,-17.3389,45.82,96,100,7.78
307,Manono,CD,2022-09-22 01:33:17,-7.3,27.4167,70.59,83,97,2.77
308,Norman Wells,CA,2022-09-22 01:33:17,65.282,-126.8329,51.84,76,100,6.91
309,Matagami,CA,2022-09-22 01:33:18,49.7502,-77.6328,50.11,93,100,14.97
310,Carutapera,BR,2022-09-22 01:33:18,-1.195,-46.02,78.22,78,5,8.88
311,Tokmak,UA,2022-09-22 01:33:18,47.2514,35.7058,48.97,71,8,1.16
312,Maryborough,AU,2022-09-22 01:33:18,-25.5333,152.7,72.1,71,68,9.8
313,Anadyr,RU,2022-09-22 01:33:19,64.75,177.4833,43.3,93,100,8.95
314,Novouzensk,RU,2022-09-22 01:33:19,50.4592,48.1431,64.11,45,100,4.27
315,Gat,IL,2022-09-22 01:33:20,31.61,34.7642,72.28,66,0,5.44
316,Acari,PE,2022-09-22 01:33:20,-15.4311,-74.6158,62.19,80,62,3.56
317,Mitu,CO,2022-09-22 01:33:20,1.1983,-70.1733,74.82,87,100,2.55
318,Najran,SA,2022-09-22 01:32:58,17.4924,44.1277,75.85,34,22,2.62
319,Mudbidri,IN,2022-09-22 01:34:21,13.0833,74.9833,73.02,94,40,0.0
320,Sabha,LY,2022-09-22 01:34:21,27.0377,14.4283,80.67,35,0,11.43
321,Surt,LY,2022-09-22 01:34:21,31.2089,16.5887,78.66,77,13,7.23
322,Bathsheba,BB,2022-09-22 01:34:22,13.2167,-59.5167,81.21,83,40,11.5
323,Savannah Bight,HN,2022-09-22 01:34:22,16.45,-85.85,84.11,69,91,8.72
324,Maputo,MZ,2022-09-22 01:34:23,-25.9653,32.5892,63.23,87,75,4.61
325,Phalaborwa,ZA,2022-09-22 01:34:23,-23.943,31.1411,60.12,86,95,3.8
326,Taoudenni,ML,2022-09-22 01:34:23,22.6783,-3.9836,91.51,32,5,5.32
327,Vao,NC,2022-09-22 01:34:24,-22.6667,167.4833,71.8,78,82,15.48
328,Sobolevo,RU,2022-09-22 01:34:24,54.4299,31.8996,46.87,97,100,8.55
329,Truckee,US,2022-09-22 01:34:24,39.328,-120.1833,54.63,78,75,3.44
330,Hukuntsi,BW,2022-09-22 01:34:25,-24.0,21.75,50.81,27,0,9.08
331,Puerto Penasco,MX,2022-09-22 01:30:25,31.3167,-113.5333,85.91,85,85,5.01
332,Honiara,SB,2022-09-22 01:34:25,-9.4333,159.95,81.03,79,77,1.7
333,Filingue,NE,2022-09-22 01:34:25,14.3521,3.3168,84.54,58,79,7.4
334,Nkongsamba,CM,2022-09-22 01:34:26,4.9547,9.9404,65.66,99,100,1.03
335,Surskoye,RU,2022-09-22 01:34:26,54.4821,46.7214,52.79,94,100,1.01
336,San Patricio,US,2022-09-22 01:34:26,28.017,-97.5169,84.15,64,1,8.88
337,Aden,YE,2022-09-22 01:34:27,12.7794,45.0367,87.3,72,79,8.75
338,Bredasdorp,ZA,2022-09-22 01:34:15,-34.5322,20.0403,49.23,82,42,4.54
339,Yaval,IN,2022-09-22 01:34:27,21.1667,75.7,74.12,93,100,8.77
340,Nouadhibou,MR,2022-09-22 01:34:27,20.931,-17.0347,76.98,69,61,16.11
341,Kendal,GB,2022-09-22 01:34:27,54.3268,-2.7476,58.84,86,100,9.53
342,Lasa,IT,2022-09-22 01:34:28,46.6166,10.7002,47.28,82,24,2.17
343,Bethel,US,2022-09-22 01:34:28,41.3712,-73.414,70.16,81,0,8.05
344,Kloulklubed,PW,2022-09-22 01:34:28,7.0419,134.2556,84.7,70,100,7.45
345,Ketchikan,US,2022-09-22 01:34:29,55.3422,-131.6461,64.87,63,0,9.22
346,Esna,EG,2022-09-22 01:34:29,25.2934,32.554,78.82,33,0,9.1
347,Bowen,AU,2022-09-22 01:34:29,-20.0167,148.2333,78.57,68,19,8.68
348,Henties Bay,NA,2022-09-22 01:34:30,-22.116,14.2845,54.84,91,0,4.52
349,Awjilah,LY,2022-09-22 01:34:30,29.1081,21.2869,77.97,50,3,13.44
350,Igarka,RU,2022-09-22 01:34:30,67.4667,86.5833,40.26,99,100,6.89
351,Evensk,RU,2022-09-22 01:34:30,61.95,159.2333,47.01,46,89,9.26
352,Hayvoron,UA,2022-09-22 01:34:31,48.3396,29.8679,44.33,92,20,5.19
353,Providencia,MX,2022-09-22 01:34:32,28.7167,-111.5833,87.06,75,4,9.19
354,Davidson,US,2022-09-22 01:34:32,36.1501,-86.7833,88.09,56,0,4.61
355,Prachuap Khiri Khan,TH,2022-09-22 01:34:32,12.2167,99.75,77.79,79,100,2.62
356,Mount Gambier,AU,2022-09-22 01:34:32,-37.8333,140.7667,53.51,82,100,5.75
357,Port Hedland,AU,2022-09-22 01:34:33,-20.3167,118.5667,84.25,21,0,3.44
358,Vagay,RU,2022-09-22 01:34:33,57.9375,69.0217,53.28,70,96,6.22
359,Krasnoselkup,RU,2022-09-22 01:34:33,65.7,82.4667,41.25,77,100,12.95
360,Sandanski,BG,2022-09-22 01:34:34,41.5667,23.2833,45.88,76,3,4.9
361,Erenhot,CN,2022-09-22 01:34:34,43.6475,111.9767,45.05,28,9,27.83
362,Guerrero Negro,MX,2022-09-22 01:34:34,27.9769,-114.0611,73.98,75,100,12.17
363,Ostrovnoy,RU,2022-09-22 01:34:35,68.0531,39.5131,41.86,77,100,17.18
364,Belmonte,BR,2022-09-22 01:34:35,-15.8631,-38.8828,73.31,87,91,10.2
365,Peniche,PT,2022-09-22 01:34:35,39.3558,-9.3811,67.28,95,0,4.83
366,Avera,US,2022-09-22 01:35:36,33.194,-82.5271,74.71,55,0,1.86
367,Ust-Tarka,RU,2022-09-22 01:35:36,55.5672,75.705,59.02,53,51,5.35
368,Baykit,RU,2022-09-22 01:35:37,61.67,96.37,37.38,99,100,3.24
369,Amga,RU,2022-09-22 01:35:37,60.8953,131.9608,39.72,49,39,8.95
370,Puerto Baquerizo Moreno,EC,2022-09-22 01:35:37,-0.9,-89.6,66.67,84,68,14.38
371,Mubi,NG,2022-09-22 01:35:37,10.2676,13.2644,71.35,90,56,2.42
372,Jeremie,HT,2022-09-22 01:35:38,18.65,-74.1167,80.89,81,66,5.68
373,Sao Jose Da Coroa Grande,BR,2022-09-22 01:35:38,-8.8978,-35.1478,74.95,85,25,8.5
374,Rundu,NA,2022-09-22 01:35:38,-17.9333,19.7667,57.29,13,0,6.89
375,Alofi,NU,2022-09-22 01:35:39,-19.0595,-169.9187,82.29,65,40,16.11
376,Mandurah,AU,2022-09-22 01:35:39,-32.55,115.7,57.9,53,100,7.02
377,Guangyuan,CN,2022-09-22 01:35:39,32.442,105.823,69.93,77,100,3.42
378,Elko,US,2022-09-22 01:35:40,41.0002,-115.5012,64.42,32,5,11.99
379,Charters Towers,AU,2022-09-22 01:35:40,-20.1,146.2667,86.43,38,3,3.62
380,Seddon,AU,2022-09-22 01:35:40,-37.8068,144.8916,73.31,75,20,9.22
381,Kahramanmaras,TR,2022-09-22 01:35:41,38.0,37.0,57.61,76,100,3.91
382,Hammerfest,NO,2022-09-22 01:35:41,70.6634,23.6821,50.45,100,100,11.5
383,Pingliang,CN,2022-09-22 01:35:41,35.5392,106.6861,66.2,25,79,13.62
384,Letterkenny,IE,2022-09-22 01:35:42,54.95,-7.7333,57.56,99,100,4.18
385,Cayenne,GF,2022-09-22 01:35:42,4.9333,-52.3333,77.04,88,0,3.44
386,Posevnaya,RU,2022-09-22 01:35:42,54.3006,83.3297,58.53,43,99,5.55
387,Alugan,PH,2022-09-22 01:35:43,12.2188,125.4808,87.03,65,97,6.87
388,Damghan,IR,2022-09-22 01:35:43,36.1683,54.348,68.79,26,0,2.08
389,Inhambane,MZ,2022-09-22 01:35:43,-23.865,35.3833,70.11,93,0,1.92
390,Camopi,GF,2022-09-22 01:35:44,3.1655,-52.3158,74.46,87,4,4.05
391,Azangaro,PE,2022-09-22 01:35:44,-14.9167,-70.2167,48.54,30,69,2.06
392,Nueva Loja,EC,2022-09-22 01:35:44,0.0847,-76.8828,75.13,78,92,2.46
393,Yertsevo,RU,2022-09-22 01:35:44,60.7966,40.086,43.77,96,100,3.51
394,Bubaque,GW,2022-09-22 01:35:45,11.2833,-15.8333,78.19,82,100,10.45
395,Ode,NG,2022-09-22 01:35:45,7.7899,5.7117,69.76,95,100,3.15
396,Alice Springs,AU,2022-09-22 01:33:44,-23.7,133.8833,74.75,22,0,8.05
397,Garissa,KE,2022-09-22 01:35:46,-0.4536,39.6401,73.35,82,83,14.92
398,Namatanai,PG,2022-09-22 01:35:46,-3.6667,152.4333,82.31,71,97,10.33
399,Belton,US,2022-09-22 01:35:46,38.812,-94.5319,69.69,52,100,18.41
400,Izhma,RU,2022-09-22 01:35:47,65.0083,53.9113,33.22,94,9,5.86
401,Zhangjiakou,CN,2022-09-22 01:35:47,40.81,114.8794,60.94,34,3,18.39
402,Sorland,NO,2022-09-22 01:35:47,67.667,12.6934,53.46,87,100,28.79
403,Jalu,LY,2022-09-22 01:35:48,29.0331,21.5482,78.22,48,3,12.68
404,Haines Junction,CA,2022-09-22 01:35:48,60.7522,-137.5108,64.35,32,100,4.61
405,Brebes,ID,2022-09-22 01:35:48,-6.8706,109.0369,82.6,70,100,5.46
406,Romans-Sur-Isere,FR,2022-09-22 01:35:49,45.0464,5.0562,53.4,85,0,2.75
407,Esso,RU,2022-09-22 01:35:49,55.9333,158.7,45.05,65,13,25.1
408,Chlorakas,CY,2022-09-22 01:35:49,34.8042,32.4083,77.88,61,0,13.8
409,Lima,PE,2022-09-22 01:35:49,-12.0432,-77.0282,59.9,82,100,9.22
410,Cardston,CA,2022-09-22 01:35:50,49.2,-113.3019,57.49,51,2,2.3
411,Qaqortoq,GL,2022-09-22 01:35:50,60.7167,-46.0333,42.8,68,98,3.36
412,Mersing,MY,2022-09-22 01:35:50,2.4312,103.8405,78.71,89,40,8.05
413,Burns Lake,CA,2022-09-22 01:36:51,54.2331,-125.7533,69.22,47,38,2.62
414,Mayo,US,2022-09-22 01:36:51,38.8876,-76.5119,78.12,82,0,4.61
415,Jadu,LY,2022-09-22 01:36:51,31.953,12.0261,66.27,75,40,6.71
416,Ribas Do Rio Pardo,BR,2022-09-22 01:32:33,-20.4431,-53.7592,75.56,76,73,3.74
417,Wawa,NG,2022-09-22 01:36:52,9.9022,4.4192,72.52,95,100,3.8
418,Kamaishi,JP,2022-09-22 01:36:52,39.2667,141.8833,65.77,72,100,5.17
419,Loiza,PR,2022-09-22 01:36:52,18.4313,-65.8802,84.18,74,0,4.61
420,Sao Caetano De Odivelas,BR,2022-09-22 01:36:53,-0.75,-48.02,77.61,78,5,8.59
421,San Ramon,US,2022-09-22 01:32:37,37.7799,-121.978,73.65,57,0,12.66
422,Kandi,BJ,2022-09-22 01:36:53,11.1342,2.9386,71.85,96,77,2.1
423,Pilar,BR,2022-09-22 01:36:54,-9.5972,-35.9567,71.53,93,1,3.47
424,Voi,KE,2022-09-22 01:36:54,-3.3945,38.563,69.4,77,100,9.37
425,Furano,JP,2022-09-22 01:36:54,43.2818,142.4743,54.9,46,0,6.11
426,Roald,NO,2022-09-22 01:36:55,62.5833,6.1333,61.72,67,100,5.75
427,Sharjah,AE,2022-09-22 01:36:54,25.3573,55.4033,87.78,73,0,4.61
428,Cairns,AU,2022-09-22 01:36:55,-16.9167,145.7667,91.06,69,68,9.22
429,Portland,US,2022-09-22 01:34:39,45.5234,-122.6762,75.42,56,75,12.66
430,Ginda,IN,2022-09-22 01:36:55,30.6945,78.4932,64.38,86,100,4.18
431,Taksimo,RU,2022-09-22 01:36:56,56.3444,114.8794,43.07,59,64,3.98
432,Cacu,BR,2022-09-22 01:36:56,-18.5567,-51.1308,78.35,57,83,2.68
433,Tigil,RU,2022-09-22 01:36:57,57.8,158.6667,48.61,64,30,31.45
434,Linjiang,CN,2022-09-22 01:36:57,41.8069,126.9078,63.93,41,50,5.57
435,Palana,RU,2022-09-22 01:36:57,59.1167,159.9667,43.05,78,63,38.45
436,Dwarka,IN,2022-09-22 01:36:58,22.2394,68.9678,79.83,73,52,10.18
437,Sitka,US,2022-09-22 01:33:11,57.0531,-135.33,57.09,88,100,0.0
438,Manokwari,ID,2022-09-22 01:36:58,-0.8667,134.0833,83.79,68,57,8.86
439,Salaga,GH,2022-09-22 01:36:59,8.5508,-0.5188,72.88,92,98,2.53
440,The Valley,AI,2022-09-22 01:36:59,18.217,-63.0578,84.06,81,81,19.26
441,Razlog,BG,2022-09-22 01:36:59,41.8863,23.4671,38.7,88,8,3.71
442,Nanga Eboko,CM,2022-09-22 01:37:00,4.6833,12.3667,68.09,99,100,2.89
443,Hwange,ZW,2022-09-22 01:37:00,-18.3693,26.5019,69.6,59,3,5.37
444,Dingle,PH,2022-09-22 01:37:00,10.9995,122.6711,83.59,77,100,6.35
445,Qurayyat,SA,2022-09-22 01:37:01,31.3318,37.3428,62.78,67,0,4.61
446,Matara,LK,2022-09-22 01:37:01,5.9485,80.5353,79.83,81,44,9.28
447,Kapit,MY,2022-09-22 01:37:01,2.0167,112.9333,85.82,64,81,2.08
448,Port Blair,IN,2022-09-22 01:37:02,11.6667,92.75,78.84,89,75,4.61
449,Orocue,CO,2022-09-22 01:37:02,4.7912,-71.3354,77.45,82,100,2.19
450,Clyde River,CA,2022-09-22 01:37:02,70.4692,-68.5914,25.03,93,75,8.05
451,Kaohsiung,TW,2022-09-22 01:35:47,22.6163,120.3133,85.95,68,40,4.0
452,Bilma,NE,2022-09-22 01:37:03,18.6853,12.9164,87.19,12,100,1.9
453,Hondo,JP,2022-09-22 01:37:03,32.45,130.2,73.69,59,57,5.1
454,Knysna,ZA,2022-09-22 01:37:04,-34.0363,23.0471,60.39,46,54,5.82
455,Lagoa,PT,2022-09-22 01:37:04,39.05,-27.9833,73.44,85,20,12.03
456,Atakpame,TG,2022-09-22 01:37:04,7.5333,1.1333,70.99,93,100,2.19
457,Aras,ES,2022-09-22 01:37:05,42.5617,-2.356,48.61,71,0,8.05
458,Wamba,NG,2022-09-22 01:37:05,8.9333,8.6,70.92,91,40,2.15
459,Itarema,BR,2022-09-22 01:37:06,-2.9248,-39.9167,77.47,77,1,15.68
460,Roma,US,2022-09-22 01:38:06,43.2128,-75.4557,72.63,80,0,5.75
461,Arman,RU,2022-09-22 01:38:06,59.7,150.1667,44.02,43,12,30.15
462,Mount Isa,AU,2022-09-22 01:38:07,-20.7333,139.5,76.77,27,100,9.22
463,Klyuchi,RU,2022-09-22 01:38:07,52.2667,79.1667,63.1,39,5,2.08
464,Udachnyy,RU,2022-09-22 01:38:07,66.4167,112.4,25.45,73,92,7.05
465,Antofagasta,CL,2022-09-22 01:38:07,-23.65,-70.4,56.48,70,15,6.89
466,Hauterive,FR,2022-09-22 01:38:08,46.0901,3.4459,43.56,70,6,1.81
467,Witu,KE,2022-09-22 01:38:08,-2.3889,40.4382,75.36,83,75,12.97
468,Grimshaw,CA,2022-09-22 01:38:09,56.1834,-117.6027,62.22,45,20,4.61
469,Charleston,US,2022-09-22 01:38:09,32.7766,-79.9309,80.02,91,0,5.75
470,Tateyama,JP,2022-09-22 01:38:09,34.9833,139.8667,74.1,65,97,17.87
471,Tuatapere,NZ,2022-09-22 01:38:10,-46.1333,167.6833,57.83,57,22,3.87
472,Lompoc,US,2022-09-22 01:38:10,34.6391,-120.4579,73.54,81,75,12.66
473,Saint George,US,2022-09-22 01:37:03,37.1041,-113.5841,86.59,30,0,17.27
474,Galveston,US,2022-09-22 01:38:10,29.3669,-94.9669,86.11,74,0,5.75
475,Maragogi,BR,2022-09-22 01:38:11,-9.0122,-35.2225,74.55,87,17,7.92
476,Manasa,IN,2022-09-22 01:38:11,24.4837,75.2687,74.66,80,73,8.21
477,Tura,IN,2022-09-22 01:38:11,25.5198,90.2201,77.43,90,91,4.94
478,Mantua,IT,2022-09-22 01:38:12,45.1667,10.7833,56.01,82,4,1.01
479,Watrous,CA,2022-09-22 01:38:12,51.6668,-105.4679,51.58,50,0,5.75
480,Nizwa,OM,2022-09-22 01:38:12,22.9333,57.5333,75.97,58,1,0.87
481,Fayetteville,US,2022-09-22 01:38:12,35.0527,-78.8784,79.02,71,0,0.0
482,Casselberry,US,2022-09-22 01:38:13,28.6778,-81.3279,80.02,89,75,8.05
483,Rocha,UY,2022-09-22 01:38:13,-34.4833,-54.3333,44.13,89,100,3.71
484,Toila,EE,2022-09-22 01:38:13,59.4236,27.5025,49.35,82,100,5.14
485,Aanekoski,FI,2022-09-22 01:38:14,62.6946,25.818,30.85,100,81,3.65
486,Ginir,ET,2022-09-22 01:38:14,7.1333,40.7,59.49,76,79,2.93
487,Ormara,PK,2022-09-22 01:38:14,25.2088,64.6357,79.14,83,30,10.85
488,Borogontsy,RU,2022-09-22 01:38:15,62.6683,131.1683,34.36,63,99,10.96
489,Tubmanburg,LR,2022-09-22 01:38:15,6.8708,-10.8172,71.06,99,100,2.15
490,West Bay,KY,2022-09-22 01:38:15,19.3667,-81.4167,84.27,81,20,5.75
491,Saint Anthony,US,2022-09-22 01:38:15,45.0205,-93.218,60.3,72,100,17.27
492,Williston,US,2022-09-22 01:37:02,48.147,-103.618,55.31,45,0,5.19
493,Aripuana,BR,2022-09-22 01:38:16,-9.1667,-60.6333,82.63,46,82,0.45
494,Diamantino,BR,2022-09-22 01:38:16,-14.4086,-56.4461,83.08,53,90,6.64
495,Rieti,IT,2022-09-22 01:38:17,42.4072,12.8592,54.61,80,6,5.95
496,Aquiraz,BR,2022-09-22 01:38:17,-3.9014,-38.3911,79.18,82,15,10.87
497,Faya,SA,2022-09-22 01:38:17,18.3851,42.4509,75.31,44,87,4.03
498,Shitanjing,CN,2022-09-22 01:38:18,39.2342,106.3439,56.16,24,0,10.89
499,Niteroi,BR,2022-09-22 01:34:05,-22.8833,-43.1036,71.6,86,100,4.61
500,Zhezkazgan,KZ,2022-09-22 01:38:18,47.8043,67.7144,48.18,37,0,8.95
501,Kennett,US,2022-09-22 01:38:18,36.2362,-90.0556,87.13,69,20,3.44
502,Saint-Pierre,RE,2022-09-22 01:38:19,-21.3393,55.4781,71.28,68,0,14.97
503,Jijiga,ET,2022-09-22 01:38:19,9.35,42.8,64.38,76,62,4.68
504,Alot,IN,2022-09-22 01:38:19,23.7667,75.55,72.72,82,97,12.8
505,Salta,AR,2022-09-22 01:38:20,-24.7859,-65.4117,52.39,85,75,9.22
506,Yeppoon,AU,2022-09-22 01:38:20,-23.1333,150.7333,80.38,56,15,8.32
507,Aksha,RU,2022-09-22 01:38:21,50.2814,113.2867,43.21,62,84,14.72
508,Tiznit,MA,2022-09-22 01:39:21,29.5833,-9.5,68.72,63,0,0.67
509,Adrar,MR,2022-09-22 01:39:21,20.5022,-10.0711,89.28,41,100,7.07
510,Taybad,IR,2022-09-22 01:39:22,34.74,60.7756,69.55,20,0,9.06
511,Semnan,IR,2022-09-22 01:39:22,35.5729,53.3971,72.09,30,2,2.71
512,Mandalgovi,MN,2022-09-22 01:39:22,45.7625,106.2708,40.23,37,0,22.75
513,Buraydah,SA,2022-09-22 01:39:23,26.326,43.975,77.45,22,5,7.25
514,Sioux Lookout,CA,2022-09-22 01:39:23,50.1001,-91.917,44.67,87,75,8.05
515,Hobyo,SO,2022-09-22 01:39:23,5.3505,48.5268,76.15,92,99,16.04
516,La Asuncion,VE,2022-09-22 01:39:24,11.0333,-63.8628,78.53,100,99,4.61
517,Petropavlovsk-Kamchatskiy,RU,2022-09-22 01:39:24,53.0452,158.6483,57.79,47,40,22.37
518,Mobaye,CF,2022-09-22 01:39:24,4.319,21.1786,69.08,98,93,1.74
519,Den Helder,NL,2022-09-22 01:39:25,52.9599,4.7593,51.78,86,3,5.01
520,Sabang,ID,2022-09-22 01:39:25,5.8933,95.3214,81.75,74,100,19.01
521,Luce,FR,2022-09-22 01:39:26,48.4369,1.4636,48.02,78,11,1.99
522,Stephenville,US,2022-09-22 01:39:26,32.2207,-98.2023,86.13,31,0,4.61
523,Cumra,TR,2022-09-22 01:39:27,37.5732,32.7745,53.74,78,0,3.8
524,Razvilka,RU,2022-09-22 01:39:27,55.5917,37.7408,50.34,100,100,8.95
525,Vostok,RU,2022-09-22 01:39:27,46.4856,135.8833,61.9,38,98,2.62
526,Villacarrillo,ES,2022-09-22 01:39:28,38.1156,-3.0848,63.66,69,21,1.43
527,Babstovo,RU,2022-09-22 01:39:29,48.1167,132.4833,63.86,58,97,8.88
528,Nizhneudinsk,RU,2022-09-22 01:39:29,54.9076,99.0276,50.63,61,100,3.24
529,Besikduzu,TR,2022-09-22 01:39:30,41.052,39.2284,66.09,92,100,5.1
530,Woodward,US,2022-09-22 01:39:30,36.4337,-99.3904,78.03,60,75,11.5
531,Yaan,NG,2022-09-22 01:39:31,7.3833,8.5667,71.89,97,100,3.89
532,Esil,KZ,2022-09-22 01:39:32,51.9556,66.4042,61.79,43,0,5.23
533,Estacion Coahuila,MX,2022-09-22 01:39:32,32.1939,-115.0017,90.18,40,2,13.91
534,Chama,CH,2022-09-22 01:39:33,47.1821,8.4636,46.62,93,4,0.0
535,Iisaku,EE,2022-09-22 01:39:33,59.1014,27.3081,45.28,92,41,4.79
536,Canavieiras,BR,2022-09-22 01:39:34,-15.675,-38.9472,72.32,88,95,7.65
537,Pangai,TO,2022-09-22 01:39:34,-19.8,-174.35,82.51,61,40,13.8
538,Samarai,PG,2022-09-22 01:39:34,-10.6167,150.6667,79.48,84,99,11.36
539,Ambilobe,MG,2022-09-22 01:39:35,-13.2,49.05,72.25,74,88,3.02
540,Ostersund,SE,2022-09-22 01:39:35,63.1792,14.6357,45.05,70,99,9.22
541,Pundaguitan,PH,2022-09-22 01:39:35,6.3711,126.1689,83.88,67,55,3.27
542,Khani,GE,2022-09-22 01:39:36,41.9563,42.9566,56.77,98,100,2.42
543,Luderitz,NA,2022-09-22 01:39:36,-26.6481,15.1594,56.71,57,0,7.87
544,Tampere,FI,2022-09-22 01:39:37,61.4991,23.7871,34.16,100,100,1.14
545,Arlit,NE,2022-09-22 01:39:37,18.7369,7.3853,92.12,27,82,5.03
546,Puerto Del Rosario,ES,2022-09-22 01:39:37,28.5004,-13.8627,74.95,78,20,18.41
547,Grindavik,IS,2022-09-22 01:39:38,63.8424,-22.4338,48.67,93,75,9.22
548,Kirkuk,IQ,2022-09-22 01:39:38,35.4681,44.3922,82.54,32,96,14.97
549,Broken Hill,AU,2022-09-22 01:39:39,-31.95,141.4333,61.38,68,98,14.34
550,Poya,NC,2022-09-22 01:39:39,-21.35,165.15,80.65,56,3,10.16
551,Fengrun,CN,2022-09-22 01:39:39,39.8333,118.1167,64.17,70,100,3.62
552,Jiangyou,CN,2022-09-22 01:39:40,31.7667,104.7167,70.23,86,100,3.78
553,Mackay,AU,2022-09-22 01:36:51,-21.15,149.2,87.67,73,14,11.92
554,Margate,GB,2022-09-22 01:39:40,51.3813,1.3862,51.91,69,14,6.67
555,Gravenhurst,CA,2022-09-22 01:36:29,44.9168,-79.3663,65.77,82,100,10.36
556,Palafrugell,ES,2022-09-22 01:37:06,41.9174,3.1631,64.71,53,0,5.01
557,Sao Joao Do Piaui,BR,2022-09-22 01:40:41,-8.3581,-42.2467,79.2,37,91,4.5
558,Nizhniy Odes,RU,2022-09-22 01:40:41,63.6445,54.856,32.88,96,4,4.07
559,Kalmunai,LK,2022-09-22 01:40:42,7.4167,81.8167,81.21,74,15,2.37
560,Gizo,SB,2022-09-22 01:40:42,-8.103,156.8419,80.46,69,99,3.6
561,Vilhena,BR,2022-09-22 01:40:42,-12.7406,-60.1458,79.23,49,89,2.68
562,Maningrida,AU,2022-09-22 01:40:43,-12.0667,134.2667,90.36,44,52,8.48
563,Swan River,CA,2022-09-22 01:40:43,52.1058,-101.2676,46.29,71,79,3.44
564,Muana,BR,2022-09-22 01:40:43,-1.5283,-49.2167,77.7,82,53,8.14
565,Kashi,CN,2022-09-22 01:40:44,39.4547,75.9797,61.81,59,40,15.66
566,Gari,RU,2022-09-22 01:40:44,59.4307,62.3497,44.02,95,37,5.23
567,Pucallpa,PE,2022-09-22 01:36:34,-8.3791,-74.5539,84.24,70,40,3.44
